sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Three companies appreciate a lot of guests.,Two companies don't appreciate a lot of guests.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three companies appreciate a lot of guests, it is impossible for two companies to not appreciate a lot of guests without implying that the total number of companies is less than three."
Two companies don't appreciate a lot of guests.,Three companies appreciate a lot of guests.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if two companies do not appreciate a lot of guests, it is logically inconsistent for three companies to appreciate a lot of guests simultaneously."
Two companies appreciate a lot of guests.,Two companies don't appreciate a lot of guests.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the two companies do not appreciate a lot of guests, which contradicts the claim that they do."
Two companies don't appreciate a lot of guests.,Two companies appreciate a lot of guests.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that the two companies do appreciate a lot of guests, which contradicts the claim that they do not."
Three companies appreciate a lot of guests.,Three companies don't appreciate a lot of guests.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the three companies do not appreciate guests, which contradicts the claim that they do appreciate them."
Three companies don't appreciate a lot of guests.,Three companies appreciate a lot of guests.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the same three companies do appreciate a lot of guests, which is the opposite of the claim made in Sentence 1."
Homer fixed two bikes.,Homer didn't fix three bikes.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Homer fixed two bikes, it logically follows that he did not fix three bikes, making sentence 2 an entailment of sentence 1."
Homer fixed two bikes.,Homer fixed three bikes.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of bikes fixed by Homer, which cannot both be true simultaneously."
Homer fixed three bikes.,Homer fixed two bikes.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because fixing two bikes cannot be true if Sentence 1 states that Homer fixed three bikes, as the number of bikes fixed must be equal to or greater than two."
Homer fixed three bikes.,Homer didn't fix two bikes.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Homer fixed three bikes, it is impossible for him not to have fixed two bikes, as fixing three inherently includes fixing at least two."
Homer didn't fix two bikes.,Homer fixed three bikes.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Homer fixed three bikes, it directly contradicts the claim that he didn't fix two bikes, as fixing three implies he fixed at least two."
Homer fixed two bikes.,Homer didn't fix two bikes.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1 by asserting that Homer did not perform the act of fixing two bikes, which contradicts the claim that he did."
Homer didn't fix two bikes.,Homer fixed two bikes.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding the same subject, indicating that Homer did, in fact, fix two bikes, which negates the claim that he did not."
Homer fixed three bikes.,Homer didn't fix three bikes.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1 by asserting that Homer did not perform the act of fixing three bikes, which contradicts the claim made in Sentence 1."
Homer didn't fix three bikes.,Homer fixed three bikes.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding the same subject and object, claiming that Homer did fix three bikes, while Sentence 1 states that he did not."
Two people persuaded that man to irritate Victoria.,Three people didn't persuade that man to irritate Victoria.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"Sentence 2 contradicts the implication of Sentence 1, as it suggests a different number of people and a lack of persuasion, thus it cannot be considered an entailment."
Two people persuaded that man to irritate Victoria.,Three people persuaded that man to irritate Victoria.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different number of people involved in the persuasion, which directly conflicts with the assertion that only two people were involved."
Three people persuaded that man to irritate Victoria.,Two people persuaded that man to irritate Victoria.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different number of people involved in the persuasion, which directly conflicts with the assertion that three people were involved."
Three people persuaded that man to irritate Victoria.,Two people didn't persuade that man to irritate Victoria.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three people persuaded the man, it is impossible for only two people to not have done so."
Two people didn't persuade that man to irritate Victoria.,Three people persuaded that man to irritate Victoria.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by stating that three people did persuade the man to irritate Victoria, while Sentence 1 asserts that no one did."
Two people persuaded that man to irritate Victoria.,Two people didn't persuade that man to irritate Victoria.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1 by stating that the two people did not persuade the man, thereby contradicting the assertion that they did."
Two people didn't persuade that man to irritate Victoria.,Two people persuaded that man to irritate Victoria.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the two people actively persuaded the man to irritate Victoria, while Sentence 1 states that they did not persuade him to do so."
Three people persuaded that man to irritate Victoria.,Three people didn't persuade that man to irritate Victoria.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1 by stating that the three people did not persuade the man, thereby contradicting the assertion that they did."
Three people didn't persuade that man to irritate Victoria.,Three people persuaded that man to irritate Victoria.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that three people did persuade the man to irritate Victoria, while Sentence 1 states that they did not."
Two tomatoes might go bad.,Three tomatoes can't go bad.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The assertion in sentence2 contradicts the possibility presented in sentence1, as if two tomatoes might go bad, it does not logically support the claim that three tomatoes cannot go bad."
Two tomatoes might go bad.,Three tomatoes might go bad.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if two tomatoes might go bad, then the possibility of three tomatoes going bad cannot be logically inferred from the first statement."
Three tomatoes might go bad.,Two tomatoes might go bad.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 is a contradiction of Sentence 1 because if three tomatoes might go bad, then it is impossible for only two tomatoes to be the ones that might go bad without contradicting the possibility of the third tomato also going bad."
Three tomatoes might go bad.,Two tomatoes can't go bad.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three tomatoes might go bad, then it is logically inconsistent to assert that two tomatoes cannot go bad."
Two tomatoes can't go bad.,Three tomatoes might go bad.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if two tomatoes cannot go bad, then adding a third tomato should not change that fact, making it illogical for three tomatoes to potentially go bad."
Two tomatoes might go bad.,Two tomatoes can't go bad.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that it is impossible for the two tomatoes to go bad, while Sentence 1 suggests that it is a possibility."
Two tomatoes can't go bad.,Two tomatoes might go bad.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because the assertion that ""two tomatoes can't go bad"" implies certainty of their freshness, while ""two tomatoes might go bad"" introduces the possibility of spoilage, directly opposing the absolute nature of the first statement."
Three tomatoes might go bad.,Three tomatoes can't go bad.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the possibility of the tomatoes going bad is impossible, while Sentence 1 suggests that it is a possibility."
Three tomatoes can't go bad.,Three tomatoes might go bad.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because the assertion that ""three tomatoes can't go bad"" implies certainty about their condition, while Sentence 2 introduces the possibility that they might go bad, indicating uncertainty."
Two teenagers would clean many hospitals.,Three teenagers shouldn't clean many hospitals.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"Sentence 2 contradicts the implication of Sentence 1, which suggests that teenagers are capable of cleaning hospitals, thus making it an entailment that they should do so."
Two teenagers would clean many hospitals.,Three teenagers would clean many hospitals.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it specifies a different number of teenagers, implying that the quantity of teenagers involved in cleaning hospitals is not consistent between the two statements."
Three teenagers would clean many hospitals.,Two teenagers would clean many hospitals.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it reduces the number of teenagers cleaning hospitals from three to two, implying that fewer individuals are capable of performing the same task."
Three teenagers would clean many hospitals.,Two teenagers shouldn't clean many hospitals.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,Sentence 2 contradicts Sentence 1 because it implies that a lesser number of teenagers (two) is not suitable for the same task (cleaning many hospitals) that Sentence 1 asserts can be accomplished by a greater number (three).
Two teenagers shouldn't clean many hospitals.,Three teenagers would clean many hospitals.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if two teenagers shouldn't clean many hospitals, then it logically follows that three teenagers, being more than two, would also not be expected to clean many hospitals."
Two teenagers would clean many hospitals.,Two teenagers shouldn't clean many hospitals.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that the action of cleaning many hospitals by two teenagers is inappropriate, directly opposing the idea that they would engage in that action."
Two teenagers shouldn't clean many hospitals.,Two teenagers would clean many hospitals.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that two teenagers would engage in the action of cleaning many hospitals, directly opposing the claim that they shouldn't do so."
Three teenagers would clean many hospitals.,Three teenagers shouldn't clean many hospitals.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that the action of cleaning many hospitals by three teenagers is inappropriate, directly opposing the idea that they would engage in that action."
Three teenagers shouldn't clean many hospitals.,Three teenagers would clean many hospitals.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that three teenagers would engage in the action of cleaning many hospitals, directly opposing the claim that they shouldn't do so."
Natalie might kiss two actresses.,Natalie might not kiss three actresses.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Natalie might kiss two actresses, it logically follows that she might not kiss three actresses, as kissing three would exceed the possibility of kissing two."
Natalie might kiss two actresses.,Natalie might kiss three actresses.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Natalie might kiss two actresses, it cannot simultaneously be true that she might kiss three actresses without exceeding the limit set by the first sentence."
Natalie might kiss three actresses.,Natalie might kiss two actresses.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 is a contradiction of Sentence 1 because if Natalie might kiss three actresses, it logically follows that she can also kiss two, making the latter statement incompatible with the former's implication of a higher possibility."
Natalie might kiss three actresses.,Natalie might not kiss two actresses.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Natalie might kiss three actresses, it logically follows that she cannot simultaneously not kiss two actresses, as that would imply she is limited to kissing only one actress."
Natalie might not kiss two actresses.,Natalie might kiss three actresses.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Natalie might kiss three actresses, it directly opposes the possibility that she might not kiss two actresses, implying she would kiss at least two."
Natalie might kiss two actresses.,Natalie might not kiss two actresses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Natalie ""might kiss two actresses,"" it implies the possibility of her doing so, while Sentence 2 asserts the possibility that she ""might not"" engage in that action, creating a logical inconsistency."
Natalie might not kiss two actresses.,Natalie might kiss two actresses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Natalie ""might not kiss two actresses,"" it implies the possibility that she does not kiss them, whereas Sentence 2 asserts that she ""might kiss two actresses,"" presenting a conflicting scenario."
Natalie might kiss three actresses.,Natalie might not kiss three actresses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Natalie might kiss three actresses, it is logically inconsistent to assert that she might not kiss three actresses at the same time."
Natalie might not kiss three actresses.,Natalie might kiss three actresses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Natalie ""might not kiss"" three actresses, it directly opposes the possibility that she ""might kiss"" them."
Those newspaper articles had distracted two associations.,Those newspaper articles hadn't distracted three associations.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The assertion in sentence 2 contradicts the implication of sentence 1, as if two associations were distracted, it logically follows that not more than two associations could have been distracted, thus making sentence 2 an entailment of sentence 1."
Those newspaper articles had distracted two associations.,Those newspaper articles had distracted three associations.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different number of associations (three) being distracted, while Sentence 1 specifies only two."
Those newspaper articles had distracted three associations.,Those newspaper articles had distracted two associations.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different number of associations distracted, which directly conflicts with the claim made in Sentence 1."
Those newspaper articles had distracted three associations.,Those newspaper articles hadn't distracted two associations.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three associations were distracted, it is impossible for only two associations to remain undistracted."
Those newspaper articles hadn't distracted two associations.,Those newspaper articles had distracted three associations.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that the newspaper articles had a distracting effect on three associations, while Sentence 1 states that they had no such effect on two associations, indicating a fundamental disagreement about the impact and number of associations affected."
Those newspaper articles had distracted two associations.,Those newspaper articles hadn't distracted two associations.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the newspaper articles did not distract the associations, thereby contradicting the claim that they did."
Those newspaper articles hadn't distracted two associations.,Those newspaper articles had distracted two associations.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the newspaper articles did have a distracting effect on the associations, while Sentence 1 states they did not."
Those newspaper articles had distracted three associations.,Those newspaper articles hadn't distracted three associations.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the newspaper articles did not distract the associations, which contradicts the claim that they did."
Those newspaper articles hadn't distracted three associations.,Those newspaper articles had distracted three associations.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the newspaper articles had an effect (distracted) on the associations, while Sentence 1 states that they did not have such an effect (hadn't distracted)."
That lady discovered two screens.,That lady didn't discover three screens.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If that lady discovered two screens, it logically follows that she did not discover three screens."
That lady discovered two screens.,That lady discovered three screens.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because the discovery of three screens directly opposes the claim of discovering only two screens, as the two quantities cannot coexist."
That lady discovered three screens.,That lady discovered two screens.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different quantity of screens discovered, which directly conflicts with the assertion that three screens were found."
That lady discovered three screens.,That lady didn't discover two screens.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if the lady discovered three screens, it is impossible for her not to have discovered two screens."
That lady didn't discover two screens.,That lady discovered three screens.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if the lady did not discover two screens, she cannot have discovered three, as that would imply discovering more than two."
That lady discovered two screens.,That lady didn't discover two screens.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action and outcome stated in Sentence 1, asserting that the lady did not discover the two screens, which contradicts the claim made in Sentence 1."
That lady didn't discover two screens.,That lady discovered two screens.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding the discovery of two screens by the same subject.
That lady discovered three screens.,That lady didn't discover three screens.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1, asserting that the lady did not perform the discovery of three screens, which contradicts the claim made in Sentence 1."
That lady didn't discover three screens.,That lady discovered three screens.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding the discovery of three screens.
The senator had disliked two high schools.,The senator hadn't disliked three high schools.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If the senator had disliked two high schools, it logically follows that he had not disliked three high schools, making sentence 2 an entailment of sentence 1."
The senator had disliked two high schools.,The senator had disliked three high schools.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a greater number of high schools disliked by the senator, which directly conflicts with the claim of only two in Sentence 1."
The senator had disliked three high schools.,The senator had disliked two high schools.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 is a contradiction of Sentence 1 because if the senator disliked three high schools, it is impossible for him to have disliked only two."
The senator had disliked three high schools.,The senator hadn't disliked two high schools.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if the senator disliked three high schools, it is impossible for him to have not disliked two high schools, as that would imply he disliked fewer than three."
The senator hadn't disliked two high schools.,The senator had disliked three high schools.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if the senator hadn't disliked two high schools, it is logically inconsistent for him to have disliked three high schools."
The senator had disliked two high schools.,The senator hadn't disliked two high schools.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the senator did not have the same feelings towards the two high schools, thus creating a contradiction."
The senator hadn't disliked two high schools.,The senator had disliked two high schools.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because if the senator hadn't disliked two high schools, it is logically impossible for him to have disliked them."
The senator had disliked three high schools.,The senator hadn't disliked three high schools.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the senator did not have the same negative feelings towards the three high schools, thus creating a contradiction."
The senator hadn't disliked three high schools.,The senator had disliked three high schools.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because if the senator hadn't disliked three high schools, it is logically impossible for him to have disliked them."
Lori is running around two college campuses.,Lori isn't running around three college campuses.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Lori is running around two college campuses, it logically follows that she cannot be running around three college campuses simultaneously."
Lori is running around two college campuses.,Lori is running around three college campuses.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a greater number of college campuses than what is stated in Sentence 1, which specifies only two."
Lori is running around three college campuses.,Lori is running around two college campuses.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,Sentence 2 contradicts Sentence 1 because it states a lower number of college campuses (two) than what is asserted in Sentence 1 (three).
Lori is running around three college campuses.,Lori isn't running around two college campuses.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Lori is running around three college campuses, it is impossible for her not to be running around at least two of them."
Lori isn't running around two college campuses.,Lori is running around three college campuses.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that Lori is running around multiple college campuses, while Sentence 1 explicitly states that she is not running around any."
Lori is running around two college campuses.,Lori isn't running around two college campuses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action and context presented in Sentence 1, asserting that Lori is not engaging in the activity described."
Lori isn't running around two college campuses.,Lori is running around two college campuses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 by asserting the opposite action regarding Lori's activity on college campuses.
Lori is running around three college campuses.,Lori isn't running around three college campuses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that Lori is not engaging in the activity of running around three college campuses, which contradicts the claim made in Sentence 1."
Lori isn't running around three college campuses.,Lori is running around three college campuses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 by asserting the opposite action regarding Lori's activity on the college campuses.
Those girls distracts two girls.,Those girls doesn't distract three girls.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The assertion in sentence 2 that ""Those girls doesn't distract three girls"" is logically consistent with sentence 1, which states that ""Those girls distracts two girls,"" as it implies that the distraction does not extend to a larger group."
Those girls distracts two girls.,Those girls distracts three girls.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if ""those girls"" distracts two girls, it cannot simultaneously distract three girls without exceeding the number of girls mentioned."
Those girls distracts three girls.,Those girls distracts two girls.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if ""those girls"" distract three girls, they cannot simultaneously distract only two girls."
Those girls distracts three girls.,Those girls doesn't distract two girls.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if ""those girls"" distract three girls, they cannot simultaneously not distract two girls, as that would imply they distract fewer than three."
Those girls doesn't distract two girls.,Those girls distracts three girls.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if ""those girls"" do not distract two girls, they cannot simultaneously distract three girls."
Those girls distracts two girls.,Those girls doesn't distract two girls.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that ""those girls"" do not distract two girls, directly opposing the claim that they do."
Those girls doesn't distract two girls.,Those girls distracts two girls.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that ""those girls"" do distract two girls, directly opposing the claim that they do not."
Those girls distracts three girls.,Those girls doesn't distract three girls.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that ""those girls"" do not distract three girls, directly opposing the claim made in Sentence 1 that they do."
Those girls doesn't distract three girls.,Those girls distracts three girls.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that ""those girls"" do distract three girls, directly opposing the claim that they do not."
Two unicycles tip over.,Three unicycles don't tip over.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The assertion in sentence2 that ""three unicycles don't tip over"" does not contradict the event of ""two unicycles tip over"" in sentence1, as the tipping of two unicycles does not imply anything about the status of the third unicycle."
Two unicycles tip over.,Three unicycles tip over.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of unicycles tipping over, which directly conflicts with the claim made in Sentence 1."
Three unicycles tip over.,Two unicycles tip over.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence2 is a contradiction of Sentence1 because if three unicycles tip over, it cannot be true that only two unicycles tip over."
Three unicycles tip over.,Two unicycles don't tip over.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three unicycles tip over, it is impossible for two unicycles to remain upright."
Two unicycles don't tip over.,Three unicycles tip over.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"The assertion that three unicycles tip over contradicts the claim that two unicycles do not tip over, as it implies that the stability of unicycles is dependent on their quantity, which undermines the original statement."
Two unicycles tip over.,Two unicycles don't tip over.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that the unicycles do not tip over, which contradicts the claim that they do."
Two unicycles don't tip over.,Two unicycles tip over.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that two unicycles, which are typically stable, do indeed tip over, opposing the claim of stability made in Sentence 1."
Three unicycles tip over.,Three unicycles don't tip over.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the same three unicycles that tipped over did not tip over, creating an inherent logical inconsistency."
Three unicycles don't tip over.,Three unicycles tip over.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the same three unicycles, which are claimed not to tip over, actually do tip over."
Two schools hoped to forfeit.,Three schools didn't hop to forfeit.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"Sentence 2 is not an entailment of Sentence 1 because it introduces a different number of schools and a negation of the action, which contradicts the original statement."
Two schools hoped to forfeit.,Three schools hoped to forfeit.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it presents a different number of schools involved in the hope to forfeit, thereby directly opposing the claim made in Sentence 1."
Three schools hoped to forfeit.,Two schools hoped to forfeit.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it specifies a different number of schools hoping to forfeit, thereby directly opposing the claim made in Sentence 1 that three schools were involved."
Three schools hoped to forfeit.,Two schools didn't hop to forfeit.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three schools hoped to forfeit, then it is impossible for two schools to not hope to forfeit, as that would imply at least one school is not included in the total count."
Two schools didn't hop to forfeit.,Three schools hoped to forfeit.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states that three schools hoped to forfeit, while Sentence 1 asserts that two schools did not have that intention, indicating a difference in both the number of schools and their willingness to forfeit."
Two schools hoped to forfeit.,Two schools didn't hop to forfeit.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that the schools did not hope to forfeit, directly opposing the claim that they did."
Two schools didn't hop to forfeit.,Two schools hoped to forfeit.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that the two schools had the desire to forfeit, while Sentence 1 states that they did not have that desire."
Three schools hoped to forfeit.,Three schools didn't hop to forfeit.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that the schools did not hope to forfeit, directly opposing the claim that they did."
Three schools didn't hop to forfeit.,Three schools hoped to forfeit.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that the three schools had the desire to forfeit, while Sentence 1 states that they did not take action to forfeit, indicating a lack of hope or intention to do so."
Boys are skated around two art galleries.,Boys aren't skated around three art galleries.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"Sentence 2 is an entailment of Sentence 1 because if boys are skated around two art galleries, it logically follows that they cannot be skated around three art galleries simultaneously."
Boys are skated around two art galleries.,Boys are skated around three art galleries.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different number of art galleries (three) than what is stated in Sentence 1 (two), which cannot both be true simultaneously."
