sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Homer did not go towards those art galleries.,Homer went towards those art galleries.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Homer did go towards the art galleries, which is the opposite of what Sentence 1 states."
Homer got to those art galleries.,Homer did not get to those art galleries.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Homer did not achieve the same outcome of reaching the art galleries."
Homer did not get to those art galleries.,Homer got to those art galleries.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Homer did, in fact, visit the art galleries, which is the opposite of the claim that he did not."
Andrea went towards the lake.,Andrea did not get to the lake.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The statement in sentence2 contradicts the implication of movement towards a destination in sentence1, indicating that if Andrea went towards the lake, it is not possible for her to have not reached it."
Andrea did not get to the lake.,Andrea went towards the lake.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"The statement that ""Andrea did not get to the lake"" implies that her journey towards the lake was incomplete, thus supporting the notion that ""Andrea went towards the lake."""
Andrea went towards the lake.,Andrea got to the lake.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because reaching the lake implies that Andrea arrived at her destination, while Sentence 1 only indicates that she was moving in that direction without confirming her arrival."
Andrea got to the lake.,Andrea went towards the lake.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Andrea ""got to"" the lake, she has already arrived, whereas ""went towards"" implies she has not yet reached it."
Andrea did not get to the lake.,Andrea did not go towards the lake.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Andrea did not get to the lake, it implies she must have gone towards it but did not reach it, whereas Sentence 2 states she did not go towards the lake at all."
Andrea did not go towards the lake.,Andrea did not get to the lake.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Andrea did not go towards the lake, it logically follows that she could not have reached the lake."
Andrea got to the lake.,Andrea did not go towards the lake.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Andrea got to the lake, it is impossible for her to have not gone towards it."
Andrea did not go towards the lake.,Andrea got to the lake.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Andrea did not go towards the lake, it is impossible for her to have reached the lake."
Andrea went towards the lake.,Andrea did not go towards the lake.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Andrea did not perform the act of going towards the lake, which contradicts the claim made in Sentence 1."
Andrea did not go towards the lake.,Andrea went towards the lake.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that Andrea did go towards the lake, which contradicts the claim that she did not."
Andrea got to the lake.,Andrea did not get to the lake.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Andrea did not reach the lake despite the claim that she did."
Andrea did not get to the lake.,Andrea got to the lake.,contradiction,contradiction,negation,control,verb,went towards - got to,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite outcome regarding Andrea's arrival at the lake.
Beverly went towards restaurants.,Beverly did not get to restaurants.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The statement in sentence2 contradicts the implication of sentence1, which suggests that Beverly is moving in the direction of restaurants, thus making sentence2 not an entailment of sentence1."
Beverly did not get to restaurants.,Beverly went towards restaurants.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"The phrase ""did not get to"" implies an unsuccessful attempt to reach the destination, which can be interpreted as having moved in the direction of the restaurants."
Beverly went towards restaurants.,Beverly got to restaurants.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies movement in the direction of restaurants without necessarily arriving, while ""got to"" indicates that Beverly has reached the restaurants."
Beverly got to restaurants.,Beverly went towards restaurants.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies she did not actually reach the restaurants, while ""got to"" indicates she successfully arrived at them."
Beverly did not get to restaurants.,Beverly did not go towards restaurants.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""did not go towards restaurants"" implies a lack of movement in the direction of restaurants, while ""did not get to restaurants"" suggests that Beverly was unable to reach them, indicating a different context of action."
Beverly did not go towards restaurants.,Beverly did not get to restaurants.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Beverly did not go towards restaurants, it logically follows that she could not have reached them."
Beverly got to restaurants.,Beverly did not go towards restaurants.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Beverly got to restaurants, it is impossible for her to have not gone towards them."
Beverly did not go towards restaurants.,Beverly got to restaurants.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because if Beverly did not go towards restaurants, it is impossible for her to have arrived at them."
Beverly went towards restaurants.,Beverly did not go towards restaurants.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Beverly did not engage in the movement towards restaurants, which contradicts the claim that she did."
Beverly did not go towards restaurants.,Beverly went towards restaurants.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Beverly did go towards restaurants, which is the opposite of the claim made in Sentence 1."
Beverly got to restaurants.,Beverly did not get to restaurants.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Beverly did not achieve the same outcome of reaching restaurants."
Beverly did not get to restaurants.,Beverly got to restaurants.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because it asserts that Beverly did reach the restaurants, which is the opposite of the claim that she did not."
Beth went towards the mall.,Beth did not get to the mall.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The statement in sentence2 contradicts the implication of sentence1, as going towards the mall suggests an intention or action that would typically lead to arriving at the mall, thus making sentence2 not an entailment of sentence1."
Beth did not get to the mall.,Beth went towards the mall.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"The statement that ""Beth did not get to the mall"" implies that her journey towards the mall was incomplete, thus supporting the conclusion that ""Beth went towards the mall."""
Beth went towards the mall.,Beth got to the mall.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Beth only went towards the mall, it does not necessarily mean she actually arrived at the mall."
Beth got to the mall.,Beth went towards the mall.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Beth ""got to"" the mall, she has arrived, whereas ""went towards"" implies she has not yet reached it."
Beth did not get to the mall.,Beth did not go towards the mall.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Beth did not get to the mall, it implies she did not reach the destination, whereas stating she did not go towards the mall suggests she did not even attempt to approach it, which is a stronger assertion."
Beth did not go towards the mall.,Beth did not get to the mall.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Beth did not go towards the mall, it logically follows that she could not have reached the mall."
Beth got to the mall.,Beth did not go towards the mall.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Beth got to the mall, it is logically impossible for her to have not gone towards it."
Beth did not go towards the mall.,Beth got to the mall.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Beth did not go towards the mall, it is impossible for her to have arrived at the mall."
Beth went towards the mall.,Beth did not go towards the mall.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Beth did not perform the act of going towards the mall, which contradicts the claim that she did."
Beth did not go towards the mall.,Beth went towards the mall.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Beth's direction, stating that she did go towards the mall."
Beth got to the mall.,Beth did not get to the mall.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Beth did not achieve the same outcome of reaching the mall, thereby creating a clear contradiction."
Beth did not get to the mall.,Beth got to the mall.,contradiction,contradiction,negation,control,verb,went towards - got to,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite outcome regarding Beth's ability to reach the mall.
Monet went towards this glacier.,Monet did not get to this glacier.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The assertion in sentence2 contradicts the action described in sentence1, as moving towards a glacier implies the possibility of reaching it."
Monet did not get to this glacier.,Monet went towards this glacier.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"The statement that ""Monet did not get to this glacier"" implies that he did not reach it, which does not necessarily contradict the possibility that he ""went towards this glacier."""
Monet went towards this glacier.,Monet got to this glacier.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because reaching a destination implies completion of the action, while Sentence 1 only indicates that Monet was in the process of moving towards the glacier."
Monet got to this glacier.,Monet went towards this glacier.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies movement in the direction of the glacier without necessarily reaching it, while ""got to"" indicates that Monet successfully arrived at the glacier."
Monet did not get to this glacier.,Monet did not go towards this glacier.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Monet did not get to the glacier, it implies he did not reach it, which is inconsistent with the notion of not going towards it at all."
Monet did not go towards this glacier.,Monet did not get to this glacier.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""did not get to this glacier"" implies that Monet was unable to reach the glacier, which inherently suggests he was moving towards it, contrary to the assertion that he did not go towards it at all."
Monet got to this glacier.,Monet did not go towards this glacier.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because it directly negates the action of Monet reaching the glacier, asserting instead that he did not approach it."
Monet did not go towards this glacier.,Monet got to this glacier.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because it asserts that Monet reached the glacier, which is the opposite of not going towards it."
Monet went towards this glacier.,Monet did not go towards this glacier.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Monet did not perform the action of going towards the glacier, which contradicts the claim made in Sentence 1."
Monet did not go towards this glacier.,Monet went towards this glacier.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Monet did go towards the glacier, which is the opposite of what Sentence 1 states."
Monet got to this glacier.,Monet did not get to this glacier.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action stated in Sentence 1, asserting that Monet did not reach the glacier, which contradicts the claim that he did."
Monet did not get to this glacier.,Monet got to this glacier.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Monet did reach the glacier, which is the opposite of the claim that he did not."
Mark tried to upset some organization.,Mark did not manage to upset some organization.,neutral,entailment,implicature_PtoN,target,verb,tried - managed,"The phrase ""tried to"" in sentence 1 implies an attempt that may not have been successful, allowing for the interpretation in sentence 2 that Mark did not achieve his goal of upsetting the organization."
Mark did not manage to upset some organization.,Mark tried to upset some organization.,neutral,entailment,implicature_NtoP,target,verb,tried - managed,"The attempt to upset the organization implies that Mark engaged in an effort to do so, which aligns with the notion that he did not succeed in his goal."
Mark tried to upset some organization.,Mark managed to upset some organization.,neutral,contradiction,negated implicature_P,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because ""tried"" implies an unsuccessful attempt, while ""managed"" indicates a successful outcome."
Mark managed to upset some organization.,Mark tried to upset some organization.,entailment,contradiction,reverse negated implicature_P,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because ""managed to upset"" implies success in achieving the action, while ""tried to upset"" suggests an unsuccessful attempt."
Mark did not manage to upset some organization.,Mark did not try to upset some organization.,neutral,contradiction,negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Mark did not try to upset the organization, it implies he had no intention of upsetting them, which conflicts with the possibility that he failed to do so in Sentence 1."
Mark did not try to upset some organization.,Mark did not manage to upset some organization.,entailment,contradiction,reverse negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because while both indicate that Mark did not achieve upsetting the organization, Sentence 1 implies an intention to upset, which is absent in Sentence 2, suggesting a lack of effort rather than a failure to succeed."
Mark managed to upset some organization.,Mark did not try to upset some organization.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Mark managed to upset some organization, it implies he must have made an effort to do so, directly opposing the claim that he did not try."
Mark did not try to upset some organization.,Mark managed to upset some organization.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that Mark successfully upset an organization, which is the opposite of not trying to do so."
Mark tried to upset some organization.,Mark did not try to upset some organization.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the action described in Sentence 1, asserting that Mark did not engage in the attempt to upset the organization, which contradicts the claim that he did."
Mark did not try to upset some organization.,Mark tried to upset some organization.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 by asserting that Mark did attempt to upset an organization, which is the opposite of not trying to do so."
Mark managed to upset some organization.,Mark did not manage to upset some organization.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the action described in Sentence 1, asserting that Mark did not achieve the outcome of upsetting the organization, which contradicts the claim that he did."
Mark did not manage to upset some organization.,Mark managed to upset some organization.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that Mark successfully upset an organization, while Sentence 1 states that he did not achieve this outcome."
Raymond ran to those public parks.,Raymond did not sprint to those public parks.,neutral,entailment,implicature_PtoN,target,verb,ran - sprinted,"The phrase ""ran"" in sentence 1 does not necessarily imply ""sprinted,"" allowing for the possibility that Raymond's pace was not fast, thus supporting the entailment that he did not sprint."
Raymond did not sprint to those public parks.,Raymond ran to those public parks.,neutral,entailment,implicature_NtoP,target,verb,ran - sprinted,"If Raymond did not sprint to those public parks, it implies that he did not run quickly, which contradicts the assertion that he ran to those parks."
Raymond ran to those public parks.,Raymond sprinted to those public parks.,neutral,contradiction,negated implicature_P,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprinted"" implies a faster pace than ""ran,"" suggesting a different intensity of movement that cannot coexist with the more general action of running."
Raymond sprinted to those public parks.,Raymond ran to those public parks.,entailment,contradiction,reverse negated implicature_P,target,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because ""sprinted"" implies a faster, more intense form of running than simply ""ran,"" suggesting a difference in the nature of the action."
Raymond did not sprint to those public parks.,Raymond did not run to those public parks.,neutral,contradiction,negated implicature_N,target,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because ""sprint"" implies a specific type of running, and stating that Raymond did not run suggests he did not engage in any form of running, which directly opposes the idea that he did not sprint."
Raymond did not run to those public parks.,Raymond did not sprint to those public parks.,entailment,contradiction,reverse negated implicature_N,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprint"" implies a faster form of running, which directly contradicts the assertion that Raymond did not run at all."
Raymond sprinted to those public parks.,Raymond did not run to those public parks.,contradiction,contradiction,opposite,control,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because it directly negates the action of running implied in Sentence 1, stating that Raymond did not engage in the act of sprinting to the parks."
Raymond did not run to those public parks.,Raymond sprinted to those public parks.,contradiction,contradiction,opposite,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts that Raymond sprinted to the parks, which implies he did run, contrary to the claim that he did not run."
Raymond ran to those public parks.,Raymond did not run to those public parks.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly negates the action described in Sentence 1, asserting that Raymond did not perform the act of running to the public parks, which contradicts the claim that he did."
Raymond did not run to those public parks.,Raymond ran to those public parks.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action of what is stated, claiming that Raymond did run to the parks despite the claim that he did not."
Raymond sprinted to those public parks.,Raymond did not sprint to those public parks.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly negates the action described in Sentence 1, asserting that Raymond did not perform the act of sprinting to the parks, which contradicts the claim that he did."
Raymond did not sprint to those public parks.,Raymond sprinted to those public parks.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts that Raymond did sprint to the public parks, which is the opposite of the claim that he did not."
These senators went towards this river.,These senators did not get to this river.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The relationship between the two sentences is one of contradiction rather than entailment; therefore, it is not possible to generate a rational that supports sentence 2 as an entailment of sentence 1."
These senators did not get to this river.,These senators went towards this river.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"The action of going towards the river implies an attempt to reach it, which can be interpreted as not having successfully arrived, thus supporting the entailment that they did not get to the river."
These senators went towards this river.,These senators got to this river.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies they did not reach the river, while ""got to"" indicates they arrived at the river."
These senators got to this river.,These senators went towards this river.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies movement in the direction of the river without necessarily reaching it, while ""got to"" indicates that the senators actually arrived at the river."
These senators did not get to this river.,These senators did not go towards this river.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if the senators did not get to the river, it implies they must have moved towards it at some point, whereas Sentence 2 states they did not go towards it at all."
These senators did not go towards this river.,These senators did not get to this river.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""did not get to this river"" implies that the senators were unable to reach the river, while ""did not go towards this river"" suggests they did not even attempt to approach it."
These senators got to this river.,These senators did not go towards this river.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because it asserts that the senators did not approach the river, directly opposing the claim that they reached it."
These senators did not go towards this river.,These senators got to this river.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because it asserts that the senators reached the river, directly opposing the claim that they did not approach it."
These senators went towards this river.,These senators did not go towards this river.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that the senators did not perform the very act of going towards the river that Sentence 1 claims they did."
These senators did not go towards this river.,These senators went towards this river.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that the senators did go towards the river, which is the opposite of the claim made in Sentence 1."
These senators got to this river.,These senators did not get to this river.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that the senators did not reach the river, which contradicts the claim that they did."
These senators did not get to this river.,These senators got to this river.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that the senators did reach the river, which is the opposite of the claim that they did not."
Florence went towards this college campus.,Florence did not get to this college campus.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"Sentence 2 contradicts the implication of Sentence 1, as moving towards a location suggests an intention or action that would typically lead to arriving at that location, thus making Sentence 2 not an entailment of Sentence 1."
Florence did not get to this college campus.,Florence went towards this college campus.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"The statement that ""Florence did not get to this college campus"" implies that she attempted to reach it, which supports the notion that ""Florence went towards this college campus."""
Florence went towards this college campus.,Florence got to this college campus.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because reaching the college campus implies that Florence has arrived, while Sentence 1 only indicates that she is moving towards it, suggesting she has not yet arrived."
Florence got to this college campus.,Florence went towards this college campus.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies that Florence has not yet arrived at the college campus, while ""got to"" indicates that she has already arrived."
Florence did not get to this college campus.,Florence did not go towards this college campus.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Florence did not get to the college campus, it implies she must have gone towards it at some point, which is negated by Sentence 2."
Florence did not go towards this college campus.,Florence did not get to this college campus.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Florence did not go towards the college campus, it logically follows that she could not have arrived at or reached the campus."
Florence got to this college campus.,Florence did not go towards this college campus.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because it asserts that Florence did not approach the college campus, directly opposing the claim that she did arrive there."
Florence did not go towards this college campus.,Florence got to this college campus.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because it asserts that Florence arrived at the college campus, while Sentence 1 states that she did not approach it."
Florence went towards this college campus.,Florence did not go towards this college campus.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Florence did not perform the act of going towards the college campus, which contradicts the assertion that she did."
Florence did not go towards this college campus.,Florence went towards this college campus.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Florence did go towards the college campus, which is the opposite of the claim made in Sentence 1."
Florence got to this college campus.,Florence did not get to this college campus.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Florence did not arrive at the college campus, which contradicts the claim that she did."
Florence did not get to this college campus.,Florence got to this college campus.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Florence did arrive at the college campus, which is the opposite of the claim that she did not."
Catherine went towards these museums.,Catherine did not get to these museums.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The statement in sentence2 contradicts the implication of sentence1, which suggests that Catherine was moving in the direction of the museums, thus making sentence2 not an entailment of sentence1."
Catherine did not get to these museums.,Catherine went towards these museums.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"Catherine's action of going towards the museums implies an intention or attempt to visit them, which can be interpreted as a context where she ultimately did not reach them, thus supporting the entailment."
Catherine went towards these museums.,Catherine got to these museums.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies she did not necessarily arrive at the museums, while ""got to"" indicates she successfully reached them."
Catherine got to these museums.,Catherine went towards these museums.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies proximity without arrival, while ""got to"" indicates successful arrival at the museums."
Catherine did not get to these museums.,Catherine did not go towards these museums.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Catherine did not get to the museums, it implies she did not reach them, which inherently suggests she did not go towards them."
Catherine did not go towards these museums.,Catherine did not get to these museums.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Catherine did not go towards the museums, it logically follows that she could not have reached them."
Catherine got to these museums.,Catherine did not go towards these museums.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Catherine ""got to"" the museums, it implies she did go towards them, making it impossible for her to have not gone towards them."
Catherine did not go towards these museums.,Catherine got to these museums.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because if Catherine did not go towards the museums, it is impossible for her to have reached them."
Catherine went towards these museums.,Catherine did not go towards these museums.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Catherine did not engage in the movement towards the museums, which contradicts the claim that she did."
Catherine did not go towards these museums.,Catherine went towards these museums.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Catherine did go towards the museums, which is the opposite of the claim that she did not."
Catherine got to these museums.,Catherine did not get to these museums.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action stated in Sentence 1, asserting that Catherine did not achieve the same outcome of visiting the museums."
Catherine did not get to these museums.,Catherine got to these museums.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Catherine did, in fact, visit the museums, which is the opposite of the claim that she did not."
Anne went towards this movie theater.,Anne did not get to this movie theater.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The statement in sentence2 contradicts the implication of sentence1, which suggests that Anne is moving in the direction of the movie theater, thus making sentence2 not an entailment of sentence1."
Anne did not get to this movie theater.,Anne went towards this movie theater.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"If Anne went towards the movie theater, it implies she was attempting to reach it, which supports the idea that she did not ultimately arrive there."
Anne went towards this movie theater.,Anne got to this movie theater.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies that Anne did not necessarily arrive at the movie theater, while ""got to"" indicates that she did arrive."
Anne got to this movie theater.,Anne went towards this movie theater.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies that Anne did not reach the movie theater, while ""got to"" indicates that she successfully arrived there."
Anne did not get to this movie theater.,Anne did not go towards this movie theater.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Anne did not get to the movie theater, it implies she must have gone towards it but failed to arrive, whereas Sentence 2 states she did not go towards it at all."
Anne did not go towards this movie theater.,Anne did not get to this movie theater.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Anne did not go towards the movie theater, it implies she could not have reached it, making the assertion in Sentence 2 inconsistent with the action described in Sentence 1."
Anne got to this movie theater.,Anne did not go towards this movie theater.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Anne got to the movie theater, it is impossible for her to have not gone towards it."
Anne did not go towards this movie theater.,Anne got to this movie theater.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because if Anne did not go towards the movie theater, it is impossible for her to have arrived at it."
Anne went towards this movie theater.,Anne did not go towards this movie theater.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Anne did not perform the act of going towards the movie theater, which contradicts the claim that she did."
Anne did not go towards this movie theater.,Anne went towards this movie theater.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because it asserts that Anne did go towards the movie theater, which is the opposite of the claim that she did not."
Anne got to this movie theater.,Anne did not get to this movie theater.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Anne did not arrive at the movie theater, which contradicts the claim that she did."
Anne did not get to this movie theater.,Anne got to this movie theater.,contradiction,contradiction,negation,control,verb,went towards - got to,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite outcome regarding Anne's arrival at the movie theater.
