sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Many senators don't tour all schools.,Many senators tour some schools.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If many senators do not tour all schools, it implies that they must be touring at least some schools."
Many senators tour some schools.,Many senators tour all schools.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because ""some"" implies a limited number of schools, while ""all"" suggests every school without exception, creating an inconsistency in the scope of the senators' tours."
Many senators tour all schools.,Many senators tour some schools.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because ""all schools"" implies every school is visited, while ""some schools"" suggests that not all schools are included, creating a logical inconsistency."
Many senators don't tour all schools.,Many senators tour no schools.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence2 contradicts sentence1 because if many senators tour no schools, it implies that they do not tour any schools at all, which directly opposes the idea that some senators may tour some schools."
Many senators tour no schools.,Many senators don't tour all schools.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if many senators tour no schools, it implies they do not tour any schools at all, whereas Sentence 2 suggests that they simply do not tour every school, leaving open the possibility that they tour some."
Many senators tour all schools.,Many senators tour no schools.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that while many senators tour all schools, they simultaneously tour no schools, which is logically impossible."
Many senators tour no schools.,Many senators tour all schools.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if many senators tour all schools, it directly opposes the claim that many senators tour no schools."
Many senators tour some schools.,Many senators tour no schools.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that many senators do not tour any schools, directly opposing the claim that they tour some schools."
Many senators tour no schools.,Many senators tour some schools.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if many senators tour no schools, it is impossible for them to tour some schools."
Many senators tour all schools.,Many senators don't tour all schools.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 contradicts Sentence 1 because it directly negates the assertion that many senators engage in the action of touring all schools.
Many senators don't tour all schools.,Many senators tour all schools.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that many senators do tour all schools, which opposes the claim that many do not."
The actress could research some photographs.,The actress couldn't research all photographs.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence 2 is a logical consequence of sentence 1, as the possibility of researching ""some"" photographs implies that not all photographs can be researched."
The actress couldn't research all photographs.,The actress could research some photographs.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If the actress couldn't research all photographs, it logically follows that she could research some photographs."
The actress could research some photographs.,The actress could research all photographs.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because ""all photographs"" implies a totality that negates the possibility of selectively researching ""some photographs."""
The actress could research all photographs.,The actress could research some photographs.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because if the actress could research all photographs, it logically excludes the possibility of only researching some."
The actress couldn't research all photographs.,The actress could research no photographs.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if the actress couldn't research all photographs, it implies she could research some, whereas Sentence 2 asserts she could research none."
The actress could research no photographs.,The actress couldn't research all photographs.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if the actress could research no photographs, it implies she could not research any, including all, making the assertion in Sentence 2 logically inconsistent."
The actress could research all photographs.,The actress could research no photographs.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the actress is unable to research any photographs, which opposes the claim that she could research all photographs."
The actress could research no photographs.,The actress could research all photographs.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the actress can research ""all"" photographs, which opposes the claim that she could research ""no"" photographs."
The actress could research some photographs.,The actress could research no photographs.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the actress is unable to research any photographs, which opposes the possibility presented in Sentence 1 that she could research some."
The actress could research no photographs.,The actress could research some photographs.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because the phrase ""could research some photographs"" directly opposes the assertion that ""could research no photographs,"" indicating that the actress is able to find at least some photographs, which negates the claim of her inability to find any."
The actress could research all photographs.,The actress couldn't research all photographs.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly negates the possibility presented in Sentence 1, asserting that the actress lacks the ability to research all photographs, thereby contradicting the assertion made in Sentence 1."
The actress couldn't research all photographs.,The actress could research all photographs.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting the actress's ability to research all photographs, which is explicitly denied in Sentence 1."
Some actors will predict many blouses to soak.,Not all actors will predict many blouses to soak.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence2 logically follows from sentence1 because if some actors will predict many blouses to soak, it implies that not all actors are included in that group, thus supporting the claim in sentence2."
Not all actors will predict many blouses to soak.,Some actors will predict many blouses to soak.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"The statement in sentence1 allows for the possibility that at least some actors may indeed predict many blouses to soak, thus making sentence2 a valid entailment."
Some actors will predict many blouses to soak.,All actors will predict many blouses to soak.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts a universal claim about all actors, while Sentence 1 only makes a claim about some actors, indicating that not all actors are included in the prediction."
All actors will predict many blouses to soak.,Some actors will predict many blouses to soak.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that only ""some"" actors will predict many blouses to soak, while Sentence 1 claims that ""all"" actors will do so, creating a logical inconsistency."
Not all actors will predict many blouses to soak.,No actors will predict many blouses to soak.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all actors will predict many blouses to soak, it implies that at least some actors will, whereas Sentence 2 asserts that no actors will make such predictions."
No actors will predict many blouses to soak.,Not all actors will predict many blouses to soak.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no actors will predict many blouses to soak, then it is impossible for some actors to predict them, which directly opposes the claim made in Sentence 2."
All actors will predict many blouses to soak.,No actors will predict many blouses to soak.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the group of actors will not engage in the action of predicting blouses, which is the opposite of the claim that all actors will do so."
No actors will predict many blouses to soak.,All actors will predict many blouses to soak.,contradiction,contradiction,opposite,control,quantifier,some - all,Sentence 2 directly contradicts Sentence 1 by asserting that all actors will engage in the same action (predicting many blouses to soak) that Sentence 1 claims no actors will undertake.
Some actors will predict many blouses to soak.,No actors will predict many blouses to soak.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that no actors will engage in the action of predicting many blouses to soak, which opposes the claim that some actors will do so."
No actors will predict many blouses to soak.,Some actors will predict many blouses to soak.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because the assertion that ""some actors will predict"" directly opposes the claim that ""no actors will predict."""
All actors will predict many blouses to soak.,Not all actors will predict many blouses to soak.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it directly negates the universal claim made in Sentence 1 that ""all actors"" will engage in the same action, implying that at least one actor does not participate in that action."
Not all actors will predict many blouses to soak.,All actors will predict many blouses to soak.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every actor will predict many blouses to soak, which opposes the claim that not all actors will do so."
Some blouses shrank.,Not all blouses shrank.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement ""Some blouses shrank"" implies that there are blouses that did not shrink, supporting the conclusion that ""Not all blouses shrank."""
Not all blouses shrank.,Some blouses shrank.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all blouses shrank, it logically follows that at least some blouses must have shrunk."
Some blouses shrank.,All blouses shrank.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because if only some blouses shrank, it cannot be true that all blouses shrank."
All blouses shrank.,Some blouses shrank.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all blouses shrank, it is impossible for only some blouses to have shrunk."
Not all blouses shrank.,No blouses shrank.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all blouses shrank, then it is impossible for no blouses to have shrunk."
No blouses shrank.,Not all blouses shrank.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no blouses shrank, it is impossible for some blouses to have not shrunk, as that implies at least one blouse did not shrink, which contradicts the absolute claim of Sentence 1."
All blouses shrank.,No blouses shrank.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the blouses shrank, which opposes the claim that all blouses did shrink."
No blouses shrank.,All blouses shrank.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every blouse shrank, which opposes the claim that no blouses experienced shrinkage."
Some blouses shrank.,No blouses shrank.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the blouses shrank, which opposes the claim that at least some did."
No blouses shrank.,Some blouses shrank.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because the assertion that ""some blouses shrank"" directly opposes the claim that ""no blouses shrank."""
All blouses shrank.,Not all blouses shrank.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all blouses shrank, then it is impossible for any blouses to not have shrunk."
Not all blouses shrank.,All blouses shrank.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because if not all blouses shrank, then it is impossible for all blouses to have shrunk."
Derek passed some public parks.,Derek didn't pass all public parks.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"Since passing ""some"" public parks implies that not all public parks were necessarily passed, sentence 2 logically follows as an entailment of sentence 1."
Derek didn't pass all public parks.,Derek passed some public parks.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If Derek didn't pass all public parks, it implies that he must have passed at least some of them."
Derek passed some public parks.,Derek passed all public parks.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that Derek passed ""all"" public parks implies he passed every single one, which contradicts the notion of passing ""some"" parks, suggesting that not all were passed."
Derek passed all public parks.,Derek passed some public parks.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Derek passed all public parks, it is impossible for him to have only passed some of them."
Derek didn't pass all public parks.,Derek passed no public parks.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Derek didn't pass all public parks, it implies he could have passed some, whereas Sentence 2 asserts he passed none at all."
Derek passed no public parks.,Derek didn't pass all public parks.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Derek passed no public parks, it is impossible for him to have passed ""not all"" of them."
Derek passed all public parks.,Derek passed no public parks.,contradiction,contradiction,opposite,control,quantifier,some - all,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite of what Sentence 1 states regarding Derek's interaction with public parks.
Derek passed no public parks.,Derek passed all public parks.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that Derek passed ""all"" public parks directly opposes the claim that he passed ""no"" public parks."
Derek passed some public parks.,Derek passed no public parks.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that Derek did not pass any public parks, despite Sentence 1 stating that he passed some."
Derek passed no public parks.,Derek passed some public parks.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that Derek passed ""some"" public parks directly opposes the claim that he passed ""no"" public parks."
Derek passed all public parks.,Derek didn't pass all public parks.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Derek did not pass all public parks, which contradicts the claim that he did."
Derek didn't pass all public parks.,Derek passed all public parks.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts that Derek passed all public parks, while Sentence 1 states that he did not pass all of them."
Janet has cared for some girls.,Janet hasn't cared for all girls.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement that ""Janet has cared for some girls"" implies that there are girls she has not cared for, supporting the conclusion that ""Janet hasn't cared for all girls."""
Janet hasn't cared for all girls.,Janet has cared for some girls.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If Janet hasn't cared for all girls, it implies that there are some girls she has cared for."
Janet has cared for some girls.,Janet has cared for all girls.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because claiming that Janet has cared for all girls implies she has cared for every individual in that group, which directly opposes the notion of having only cared for ""some"" girls in Sentence 1."
Janet has cared for all girls.,Janet has cared for some girls.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that Janet has cared for ""some"" girls implies that there are girls she has not cared for, which directly opposes the claim that she has cared for ""all"" girls."
Janet hasn't cared for all girls.,Janet has cared for no girls.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that ""Janet has cared for no girls"" implies a total absence of care, while Sentence 1 allows for the possibility that Janet may have cared for some girls."
Janet has cared for no girls.,Janet hasn't cared for all girls.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Janet has cared for no girls, it logically follows that she cannot have cared for any subset of girls, including ""not all"" of them."
Janet has cared for all girls.,Janet has cared for no girls.,contradiction,contradiction,opposite,control,quantifier,some - all,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite of the claim that Janet has cared for all girls by stating that she has cared for none.
Janet has cared for no girls.,Janet has cared for all girls.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because claiming that Janet has cared for all girls implies that she has cared for at least some girls, which opposes the assertion that she has cared for no girls."
Janet has cared for some girls.,Janet has cared for no girls.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts that Janet has not cared for any girls, which opposes the claim that she has cared for some."
Janet has cared for no girls.,Janet has cared for some girls.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because stating that ""Janet has cared for some girls"" implies that there are at least a few girls she has cared for, which directly opposes the claim that ""Janet has cared for no girls."""
Janet has cared for all girls.,Janet hasn't cared for all girls.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Janet has not cared for all girls, which contradicts the claim that she has cared for all of them."
Janet hasn't cared for all girls.,Janet has cared for all girls.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite claim regarding Janet's care for all girls, negating the possibility that she hasn't cared for them."
Some women are needing the library to conspire.,Not all women are needing the library to conspire.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence1 indicates that there are some women who need the library, which logically allows for the possibility that not all women share this need, thus supporting the entailment in sentence2."
Not all women are needing the library to conspire.,Some women are needing the library to conspire.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"The statement in sentence1 allows for the possibility that some women do need the library to conspire, which directly supports the claim made in sentence2."
Some women are needing the library to conspire.,All women are needing the library to conspire.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if only some women need the library to conspire, then it cannot be true that all women need it."
All women are needing the library to conspire.,Some women are needing the library to conspire.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all women need the library to conspire, then it is impossible for only some women to need it."
Not all women are needing the library to conspire.,No women are needing the library to conspire.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all women need the library to conspire, then it is impossible for no women to need it at all."
No women are needing the library to conspire.,Not all women are needing the library to conspire.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no women need the library to conspire, then it cannot be true that some women do not need it, as that implies at least some women do need it."
All women are needing the library to conspire.,No women are needing the library to conspire.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the women require the library for conspiracy, which opposes the claim that all women do need it."
No women are needing the library to conspire.,All women are needing the library to conspire.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that all women require the library for conspiracy, while Sentence 1 states that no women have that need."
Some women are needing the library to conspire.,No women are needing the library to conspire.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the women require the library for conspiracy, while Sentence 1 states that at least some women do."
No women are needing the library to conspire.,Some women are needing the library to conspire.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that at least some women do need the library for conspiracy, which opposes the claim that no women have that need."
All women are needing the library to conspire.,Not all women are needing the library to conspire.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because the latter asserts that every woman requires the library for conspiracy, while the former denies that this necessity applies to all women."
Not all women are needing the library to conspire.,All women are needing the library to conspire.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every woman requires the library to conspire, which opposes the claim that not all women have this need."
Some drivers would research the governments.,Not all drivers would research the governments.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence2 logically follows from sentence1, as the existence of some drivers researching the governments implies that there are also drivers who do not engage in this activity, thus supporting the claim that not all drivers would research the governments."
Not all drivers would research the governments.,Some drivers would research the governments.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all drivers would research the governments, it logically follows that at least some drivers must engage in that research."
Some drivers would research the governments.,All drivers would research the governments.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that every driver conducts research on the governments, while Sentence 1 only claims that some drivers do, indicating that not all drivers are included."
All drivers would research the governments.,Some drivers would research the governments.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all drivers would research the governments, it is impossible for only some drivers to do so."
Not all drivers would research the governments.,No drivers would research the governments.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all drivers would research the governments, it implies that at least some drivers do, whereas Sentence 2 asserts that no drivers engage in such research."
No drivers would research the governments.,Not all drivers would research the governments.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no drivers would research the governments, then it is impossible for some drivers to engage in such research, as implied by ""not all."""
All drivers would research the governments.,No drivers would research the governments.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the drivers engage in research about the governments, which opposes the claim that all drivers do so."
No drivers would research the governments.,All drivers would research the governments.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that all drivers engage in research about the governments, which opposes the claim that no drivers would do so."
Some drivers would research the governments.,No drivers would research the governments.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that no drivers engage in research about the governments, directly opposing the claim that some drivers do."
No drivers would research the governments.,Some drivers would research the governments.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that at least some drivers engage in researching the governments, directly opposing the claim that no drivers would do so."
All drivers would research the governments.,Not all drivers would research the governments.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 contradicts Sentence 1 because it directly negates the universal claim made in Sentence 1 by asserting that there exists at least one driver who would not research the governments.
Not all drivers would research the governments.,All drivers would research the governments.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every driver conducts research on the governments, which negates the possibility that some drivers do not."
Some jackets had shrunk.,Not all jackets had shrunk.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence1 indicates that only some jackets shrunk, which logically supports the conclusion in sentence2 that not all jackets had shrunk."
Not all jackets had shrunk.,Some jackets had shrunk.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all jackets had shrunk, it logically follows that at least some jackets must have shrunk."
Some jackets had shrunk.,All jackets had shrunk.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that ""all jackets had shrunk"" negates the possibility that only ""some jackets"" experienced shrinkage, implying that there are jackets that did not shrink."
All jackets had shrunk.,Some jackets had shrunk.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all jackets had shrunk, it is impossible for only some jackets to have shrunk."
Not all jackets had shrunk.,No jackets had shrunk.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all jackets had shrunk, it implies that at least some jackets remained unchanged, whereas Sentence 2 asserts that none had shrunk at all."
No jackets had shrunk.,Not all jackets had shrunk.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no jackets had shrunk, it is impossible for any jackets, including some, to have shrunk."
All jackets had shrunk.,No jackets had shrunk.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence2 directly contradicts sentence1 by asserting that none of the jackets shrunk, while sentence1 states that all of them did."
No jackets had shrunk.,All jackets had shrunk.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite condition regarding the jackets' state, claiming that all jackets had indeed shrunk."
Some jackets had shrunk.,No jackets had shrunk.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the jackets shrunk, while Sentence 1 states that at least some jackets did shrink."
No jackets had shrunk.,Some jackets had shrunk.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts the existence of at least one jacket that has shrunk, while Sentence 1 claims that no jackets have shrunk."
All jackets had shrunk.,Not all jackets had shrunk.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence2 contradicts sentence1 because it asserts that there exists at least one jacket that did not shrink, directly opposing the claim that all jackets had shrunk."
Not all jackets had shrunk.,All jackets had shrunk.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because if not all jackets had shrunk, then it is impossible for all jackets to have shrunk."
Some rabbits will leave.,Not all rabbits will leave.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement ""Some rabbits will leave"" implies that there are rabbits that will not leave, thus supporting the conclusion that ""Not all rabbits will leave."""
Not all rabbits will leave.,Some rabbits will leave.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all rabbits will leave, it logically follows that at least some rabbits must leave."
Some rabbits will leave.,All rabbits will leave.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that ""all rabbits will leave"" implies that there are no rabbits that will stay, which directly opposes the possibility that ""some rabbits will leave."""
All rabbits will leave.,Some rabbits will leave.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all rabbits will leave, then it is impossible for only some rabbits to leave."
Not all rabbits will leave.,No rabbits will leave.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all rabbits will leave, it implies that at least some rabbits will remain, whereas Sentence 2 asserts that no rabbits will leave at all."
No rabbits will leave.,Not all rabbits will leave.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no rabbits will leave, it is impossible for some rabbits to remain, as implied by the phrase ""not all rabbits will leave."""
All rabbits will leave.,No rabbits will leave.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the complete opposite of the action described in Sentence 1 is true, as it claims that not a single rabbit will leave, while Sentence 1 states that all rabbits will."
No rabbits will leave.,All rabbits will leave.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite outcome regarding the departure of rabbits, claiming that all will leave instead of none."
Some rabbits will leave.,No rabbits will leave.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence2 directly contradicts sentence1 by asserting that none of the rabbits will leave, while sentence1 states that at least some will."
No rabbits will leave.,Some rabbits will leave.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts the existence of at least one rabbit leaving, directly opposing the claim that no rabbits will leave."
All rabbits will leave.,Not all rabbits will leave.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 contradicts Sentence 1 because it directly opposes the assertion that every rabbit will leave by stating that at least one rabbit will not leave.
Not all rabbits will leave.,All rabbits will leave.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all rabbits will leave, then it is impossible for all rabbits to leave simultaneously."
Some patients forfeit.,Not all patients forfeit.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement ""Some patients forfeit"" implies that there are patients who do not forfeit, thus supporting the conclusion that ""Not all patients forfeit."""
Not all patients forfeit.,Some patients forfeit.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all patients forfeit, it logically follows that at least some patients must forfeit."
Some patients forfeit.,All patients forfeit.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because if only some patients forfeit, it cannot be true that all patients forfeit."
All patients forfeit.,Some patients forfeit.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all patients forfeit, then it is impossible for only some patients to forfeit."
Not all patients forfeit.,No patients forfeit.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all patients forfeit, then it is impossible for no patients to forfeit, as that would imply all patients are exempt from forfeiting."
No patients forfeit.,Not all patients forfeit.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no patients forfeit, it is impossible for some patients to not forfeit, as stated in Sentence 2."
All patients forfeit.,No patients forfeit.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence2 directly contradicts sentence1 by asserting the opposite claim regarding the status of patients forfeiting, thereby negating the universal statement made in sentence1."
No patients forfeit.,All patients forfeit.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite claim regarding the status of patients, stating that all patients forfeit, while Sentence 1 claims that no patients forfeit."
Some patients forfeit.,No patients forfeit.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that no patients forfeit, directly opposing the claim that some patients do forfeit."
